State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
MD,88,776,817-5588,yes,no,0,8.259841533417026,4,4.154325066981394,8.295095976828776,2,5.775067245808628,1.3045560860310914,200,7.522864142744228,5.098410019149587,10,2.067272548534916,6,True.
SD,57,836,784-6414,yes,yes,200,8.580651658920651,5,5.260299812943577,5.71305008339004,1,6.930926600046642,3.612266680447029,100,7.527920859894042,6.490181632486292,5,2.7262072522755965,6,True.
HI,2,727,310-2449,no,yes,300,7.126675526975712,4,7.320843517085255,7.487104532179474,3,4.775197244966932,3.495691411273636,200,6.159054458761252,7.584346921469219,4,5.026836805336246,6,False.
PA,164,806,851-2291,yes,no,0,7.49580528184055,3,7.579273227764946,7.563601269233498,3,5.352441741255257,5.589395262711385,200,4.510808289334418,4.703569387072438,4,9.277840334666262,4,False.
LA,66,766,221-8382,yes,yes,300,6.264331603357617,3,6.024047667504577,7.546824761979468,3,4.144197890478637,3.702382812162361,350,7.299882416196642,7.418299240071677,5,1.7772336181535482,7,True.
ND,171,786,140-5214,no,yes,1000,8.529913583468318,1,4.851453254904452,4.420929614920792,3,7.395990095393286,4.835483113818194,250,7.0682811626130455,2.9731564399216888,6,2.610367200799168,10,False.
TX,40,848,575-7504,yes,yes,600,5.223701775855515,3,4.6629041755726,7.218068112954397,0,4.917535969808792,3.9553730996985546,250,5.182366722883487,5.03205638128852,5,5.752101864406091,7,False.
IL,137,737,485-7607,yes,yes,800,0.8774936738919328,3,4.036027740780425,3.540347088777005,5,4.172802423178683,4.643036508664106,450,2.623480195800126,4.568461372990428,5,5.730173246764972,4,False.
ME,110,776,701-1227,yes,no,0,5.580434908151368,3,5.937074758664018,8.10151560880259,4,3.8103849392024807,6.407498838982255,250,5.325975426065656,6.894309005833221,2,7.715600412816393,5,False.
MN,21,777,331-3018,no,yes,200,6.745214325034993,1,5.197050474303067,6.096205023340264,2,6.565266739161418,2.690147958297612,200,6.949557935563736,5.718995425625132,3,3.691050608563043,9,True.
KY,80,758,557-3009,yes,no,0,4.342665463473586,3,4.883159882889378,6.77311877185964,0,3.774175400345709,3.1732412963639294,200,5.8151828294690056,4.051798365444434,5,2.810598657341757,9,True.
HI,195,727,821-5507,no,yes,700,7.342341192858336,4,6.030608934632397,3.773795744405727,4,6.636747538439666,5.723924452090559,200,4.927644878924239,4.19397843719869,6,5.3570515467839055,4,False.
NM,12,787,274-8104,yes,no,0,1.4861789299912775,3,3.222006735195289,2.474986847245121,4,0.2810833948379798,2.889185886167717,300,7.518478050647805,6.291560958899699,4,5.510916815451456,13,True.
MN,183,777,523-7047,yes,yes,300,0.946137074614243,5,3.36545010320232,5.448324272714523,4,3.5407529937706803,2.505048123375012,200,5.0055324478406185,3.378398389024142,1,6.086949854735083,5,False.
LA,61,766,546-3939,yes,no,0,3.8469685045929007,1,5.139369371389289,7.373843162392674,0,4.841163256347753,0.7258451192236741,350,7.659745619038808,5.095671328018009,1,2.3037278004381974,10,True.
IL,178,737,366-1228,yes,no,0,2.831188855556045,6,4.870658071450047,7.535534539752241,4,4.604151067547333,3.81316125362332,350,2.810309181743615,5.970041599554856,5,8.192671636159297,4,False.
MO,52,777,813-7025,yes,no,0,0.6393232536017059,2,3.397189307186876,1.7096063547882387,6,2.181455397168539,4.151370921420086,150,3.740312159216308,5.330589060466255,2,6.708207318821822,2,False.
CA,137,676,185-4876,no,yes,800,3.859041609694364,3,3.805902920492996,1.9581225192006928,2,5.865065967518976,5.601397036305559,350,3.436449462965112,4.95536629266736,9,1.035231207175172,7,False.
FL,124,707,626-5182,yes,yes,800,3.032723006913415,3,0.7844917974358125,1.2010062694640178,1,7.344125782523566,4.987546565055959,250,5.056683295642128,6.214515879899068,4,3.354189669630326,7,False.
CT,113,678,859-5777,no,no,0,6.273216741061294,3,9.159228878564155,7.146773843246516,10,3.251132201527147,6.726231203273769,350,2.7840851617004465,3.430454557482176,7,7.045075942606204,3,False.
IA,162,736,822-3639,yes,no,0,11.12080798011378,4,9.40539021431087,8.229466510253747,6,6.277695237611933,4.607247412108128,200,5.871895814309837,5.493523384806979,7,6.324243247529799,2,True.
NH,47,787,252-3399,yes,no,0,5.266311484208654,2,6.276647712283976,7.074861468417366,1,4.018909031263241,1.9919158667872328,300,4.804978629798836,5.11730449373019,8,3.7460214817111495,6,True.
RI,75,827,163-4839,yes,yes,400,10.645254799982036,5,5.36479724063602,4.062459666678132,3,6.2503426672686775,6.556092267020542,0,7.161860793743378,4.560576348530703,9,1.8943395186285892,4,True.
IA,35,736,244-2122,yes,yes,400,5.347593082006302,7,4.463375412352553,3.6527224354711056,5,6.618218624537652,4.686105997703211,250,4.9970505429216034,4.957040363895838,6,2.0404419567842487,6,False.
AR,200,658,662-4763,no,no,0,8.026108951126243,1,5.092289729658346,8.0550945200205,2,7.000178290294572,3.1052744892423108,250,5.722450648951321,4.97168693502265,6,6.77618195566963,5,True.
MS,121,778,687-2406,no,yes,300,9.96875604454966,7,0.1802723392588028,4.124992850308159,8,1.3590759836772168,0.4694017123005611,350,0.1240151943231833,3.282126951394749,3,6.600323549752306,2,False.
VT,37,868,261-8836,yes,no,0,10.177374659210852,5,9.31610830850232,11.233954854428015,4,6.076297971682175,3.88380063760527,400,5.931334330800115,4.444268339048999,6,7.644692823409619,5,False.
WI,59,877,121-7862,yes,no,0,6.025338398844389,3,6.554570325706469,2.880076358608927,2,7.145920907251069,2.4099417870445183,150,5.656263158590621,3.7650196871375634,2,4.978441922418622,6,True.
DE,33,686,291-7408,no,yes,700,0.8544833773904967,2,4.958971038258331,3.800313664929375,7,1.963884024475703,4.44052833698736,450,3.8643539543458014,4.349945251610467,6,2.896490707021929,4,False.
DC,5,686,352-8999,no,no,0,5.975400543848407,4,3.857305225607282,5.383217888317258,3,4.166682200135418,8.014071498851962,100,3.9395651241354743,4.381459486141546,7,5.7476624015275934,4,True.
TX,193,848,528-7871,yes,no,0,2.2866575530083493,8,2.8650887887921908,6.772625365778058,2,6.117458136041596,3.613391845420958,400,2.81196792779332,5.906793663809825,5,6.702832462237228,5,False.
DC,91,686,356-8069,no,yes,200,3.5172870115881976,3,6.006335728137973,7.716675314653962,4,2.1047430543365864,4.399084344077369,300,5.935948018763045,7.069764416625021,4,2.216971476659963,9,True.
CO,154,677,733-4511,yes,yes,700,2.8471237334130928,3,4.532324984022202,5.383645347929363,2,3.841263128069154,3.1253778567249606,400,4.843385388744898,5.384851774401708,6,3.4634561621347317,6,False.
HI,5,727,248-6549,yes,yes,300,8.051443633335726,5,5.0540600915480285,3.957658559253249,1,5.543572486485518,3.282980137578772,50,8.529043285265182,4.612596232005259,7,1.374970433481268,9,True.
OK,164,797,558-6569,no,yes,200,10.687401041305993,4,7.687996964168889,5.4393425486805205,7,6.103708710208945,5.603643522760102,150,6.77993707199567,6.228165132912005,8,2.9151663229072446,3,True.
NJ,144,787,895-7347,no,no,0,4.8712520888869975,2,6.409554277537193,4.830823570743476,4,3.9065945042681,4.263651955367925,250,4.213637786539681,4.953383701341995,7,4.100639649830208,5,False.
AL,116,657,539-4664,yes,yes,300,3.920300900796592,6,2.858533521458809,3.274137548013128,5,1.4065791361780595,0.1722202795662166,200,2.5759725871962083,6.637227133705276,4,4.19509683283208,4,False.
ID,20,736,590-9748,yes,yes,400,5.419735581506788,4,4.749082029824576,6.38762180964585,1,5.8744007688240165,3.6695427822807902,250,6.033108770616957,4.714581462554801,3,5.4723203569247865,7,True.
MD,168,776,243-5075,no,no,0,6.978070590247219,2,5.752434378635629,8.524455835205904,1,5.532397232357524,4.695915249666136,300,3.968038565890085,4.275828596080416,7,7.315093867251052,4,True.
NY,64,788,106-8896,no,yes,300,6.763792156324043,2,6.611845782250768,5.765695054190154,1,5.971537235915799,2.6456347565465945,200,5.678271229673395,6.664466305167959,5,4.419957356452141,6,True.
DE,87,686,631-6534,no,yes,900,6.009231992802834,2,7.217990786822568,5.6210552664653015,4,4.965836060459727,5.680514544078957,300,2.720531776956915,4.792492303383079,7,7.576079418775199,4,False.
NY,90,788,714-6190,no,no,0,5.96476613015379,5,1.5830760625810072,7.441369015969643,2,5.699783336230561,5.3808603500980094,150,6.2147439748011255,3.940023545210354,5,5.568376528924938,7,True.
MN,132,777,472-3270,yes,no,0,7.381178260137087,0,6.799382136908733,4.259250463405362,1,5.855874685453844,5.8494587620785845,200,3.570039258586624,5.444815598164562,8,6.433595265445334,5,False.
OH,96,797,299-2242,no,no,0,10.555039039805049,3,8.983805194648687,7.822655428230607,2,7.198325810045336,1.9818918929015623,250,7.565948678677543,6.907799698129477,5,3.8725872532545065,6,True.
HI,98,727,123-1936,yes,no,0,3.7289758087955223,3,2.3983126972504434,4.168914493360851,0,5.720212738928668,4.209233178947034,200,6.078785536558175,3.893749146268578,3,4.318275475991888,7,True.
WV,9,878,247-7332,yes,yes,400,3.3290414364809493,3,0.3157164386934781,2.051301242675272,0,1.9479222169804724,1.5606735198574189,150,3.998688337371228,2.7459010407746614,4,2.827542498109914,7,False.
AK,158,657,415-5923,yes,no,0,5.0834208855212895,3,6.23131836350293,4.153884032338372,4,5.174215838292426,3.908046876096556,150,5.3409170221011735,4.371747868561719,3,4.626227065034652,6,True.
NY,140,788,290-8380,no,no,0,9.345245437003996,5,5.802865460114218,4.311909316983451,1,7.939736974199023,2.92553094998683,100,7.82514527639655,4.634926641124205,5,3.0760374635029963,6,True.
IA,145,736,340-3124,no,no,0,2.6460456169556856,3,2.540629918789949,4.545952568681623,0,4.64344946698136,3.744657152059504,350,4.520716845336104,4.221635363208079,8,1.651138076306268,8,False.
DE,34,686,108-7705,no,yes,400,10.287331508314114,5,8.395694116341366,6.173043413598948,6,6.1482218401865225,5.377057218716672,100,5.235491917797798,5.047370701591154,8,5.234713247402327,3,True.
WI,75,877,228-5979,yes,no,0,10.44431855146614,6,6.262598489816369,7.914365928727931,2,7.650091627942572,5.952544046920625,50,4.252209613714876,4.296077685003295,7,9.12658695025954,2,True.
UT,132,858,731-3165,no,yes,600,4.809505640140765,5,3.721124148712017,6.74885922034607,1,3.9986651351304494,4.761062017774091,200,4.450413143684324,4.152683865322212,8,4.268521155761403,5,True.
HI,51,727,645-5618,no,no,0,4.083093322132497,1,4.887825249917287,4.740304684050493,1,3.033475682494694,3.1849669500007094,200,7.192147666906383,4.249407443671818,4,1.3002931617584117,8,False.
MT,34,778,405-1019,no,no,0,7.708337765534241,1,7.850446393261838,6.959022979941524,1,5.333915878277968,1.0694628906768702,250,7.901344449922099,6.311006383004215,5,0.6930760045987645,9,True.
WY,46,878,236-8368,no,yes,300,4.157629495804703,5,3.870456432215854,5.185369677616862,4,3.187434914484533,4.513652328517209,250,7.949629918653234,3.176724010341408,4,0.7474814891891031,8,True.
MT,69,778,884-9280,no,yes,500,2.599918357919015,7,3.492336722678491,4.116031662343008,6,2.08476615512148,6.192144744567322,150,6.577166684540377,3.475615942050495,4,0.0007693995991067,9,True.
CA,136,676,247-4776,no,yes,300,4.399961135255934,4,6.147879281316174,4.093559449048128,7,4.896773358942957,6.268332150127646,150,2.7769177514384342,6.280615038627799,3,8.477227436753031,2,False.
SC,82,836,335-3139,no,no,0,14.353578114391818,4,7.728708213294706,5.771070812726079,1,10.154460579163048,3.114754504845119,100,9.226781277031456,2.0225873484334573,6,2.9563359610737816,4,True.
DE,45,686,346-5443,yes,yes,500,7.426844750693959,4,6.636237063749669,5.980280915214562,4,5.446993576484404,5.271396661947554,200,4.300233031068632,3.7935247827198646,7,6.276224199291811,3,True.
MN,4,777,560-7296,yes,no,0,5.841497728057353,4,6.2692480516110685,4.665357459936831,4,5.494527127707597,3.1152969189860213,200,7.3774953530924865,3.587377755420807,2,2.258899253550469,8,True.
RI,114,827,124-6703,no,yes,200,11.65235742517664,2,7.74329438961329,7.839499009418853,2,7.848894887998126,3.6269121058927114,250,7.625674991641938,6.019588139233005,6,5.280563251177532,4,True.
AL,149,657,588-8270,no,yes,600,10.109524746655662,2,7.46945313328337,7.745783530316334,3,6.1566911781655325,6.433029404241764,200,6.965536782193304,6.277187059601679,4,6.751380349757588,6,False.
LA,109,766,179-8832,no,no,0,6.524405342132886,6,6.081361408244819,7.805701024207003,6,3.882233278776409,5.132442475501193,250,4.048800646635168,4.821034740451551,9,5.772535225212794,3,True.
OR,189,798,233-4672,yes,yes,1100,6.037432216270216,4,3.806113519163405,5.440901040868402,3,7.373399538809992,2.1906777508434176,400,5.415622949916988,5.297093823229506,10,1.124073821977417,10,False.
VT,108,868,100-3505,no,no,0,0.3050023964757899,6,4.265497681224115,4.982715714324775,6,3.2886443995368992,2.883868527403432,400,3.195050738273321,6.13530365321021,5,4.725797840179228,5,False.
WI,67,877,451-5980,yes,no,0,7.012060251915669,4,2.000815946133979,5.228994317146423,3,7.946032153349942,3.728660447833296,100,5.982637010754421,3.701069368937144,6,6.403908092790109,4,True.
NE,192,786,749-5494,no,no,0,6.064989092292123,6,2.694079206783816,8.001779281077313,3,4.128831948160954,7.027789753391587,200,3.964206421067924,6.219534144794135,10,6.374003989957638,2,True.
HI,86,727,840-9985,yes,yes,900,2.397636110149537,3,3.2559951083644063,4.526606699389118,1,4.245726940094968,3.744854162991665,400,3.3682379136771137,2.862201091346585,10,2.703498196036052,6,False.
DC,115,686,736-6866,no,no,0,15.327136057821493,5,8.783771995777972,10.403459137049298,0,11.40333447563259,4.100493725173971,150,5.458287256402135,5.892258892915943,7,11.5658680415206,1,True.
NH,45,787,475-1549,no,yes,400,3.564823810992071,4,4.241659127145417,5.664435933360779,4,4.764234427706978,5.450135925950526,200,4.396592989243482,6.745850023818416,2,7.3862197380040495,5,False.
KY,41,758,509-3301,no,no,0,12.752871343995544,4,7.686908876804025,5.583948721274501,2,9.595911107451869,4.536555855654518,50,6.675655630026588,3.553235627783127,5,6.883714989394255,3,True.
MT,41,778,904-2355,no,no,0,8.955316900122284,3,7.059476093313954,7.579563178531454,0,7.758551937042788,1.903714868349899,150,5.5460832003114025,4.068554780189314,6,6.752699547920503,6,True.
VT,176,868,952-6198,no,no,0,4.183881684389684,3,2.5226801938267456,2.087975367402283,8,0.0282231209374534,2.5266713977438755,300,3.6630292193140335,5.956726085046466,3,1.7794809721020584,4,False.
ID,20,736,657-7767,no,yes,500,4.80221559471095,4,4.625146566409735,5.059981404604931,3,5.109703031850564,5.261560458978591,250,4.153382388101149,4.483026100185132,6,4.347589518664692,5,False.
NJ,111,787,624-9174,yes,no,0,8.149336467715273,0,6.736026891850494,6.831249582061593,0,6.939856883039041,4.110448744486878,200,3.393769374562408,6.473339807920597,6,10.714833574788404,1,True.
DE,20,686,669-8926,yes,yes,900,1.7339492478034209,0,4.082307835255875,3.274847417815822,2,3.088509003468186,3.556915899728798,350,4.325780984819621,6.501046979240648,7,3.2105258161316312,6,False.
IN,101,737,583-5864,no,no,0,7.807451515655797,3,7.540108939123147,5.272054466193652,5,5.556353881265354,3.856629430464515,200,6.978976651671646,3.8325087957395385,4,2.83189904623975,6,True.
PA,131,806,807-7500,no,no,0,5.250541653101589,2,7.058125260343081,6.409576765307981,5,3.3867292561428486,4.098949538890675,300,5.834413355692069,5.591291322603728,5,2.388181142401384,7,True.
WY,136,878,203-9457,yes,no,0,4.145896682811943,1,1.816053682931129,2.239448570942523,2,5.964803020989659,6.503242745696362,200,4.439097557551128,4.294177114163497,6,3.1615527283690463,8,False.
IL,144,737,955-4368,no,yes,400,6.689545464263505,3,5.203957141850567,6.906594239279984,1,5.197697574247432,4.017122007347657,200,6.171722879889437,7.049034115262851,5,5.38609535131157,5,True.
MS,6,778,545-1758,no,yes,800,4.644654672912286,4,4.503200471144199,4.976604355618264,1,5.551672679395718,3.904821995610174,300,4.390047130800818,6.520953390181933,7,3.915043841911628,7,False.
DC,78,686,460-8438,yes,yes,200,8.101639995538441,4,6.11650140836668,6.15439796442545,3,5.257926195240414,3.358723501821468,250,7.987498332023945,5.919410096018687,7,0.391832668667428,7,True.
DC,13,686,449-1300,yes,yes,800,0.7910966155910018,4,1.5699048886993174,3.299522945225478,0,3.898278850521187,1.990654737425856,400,3.4399737969698267,5.225829225028202,7,2.149363610311513,7,False.
WY,146,878,450-4942,yes,no,0,2.696177237539812,3,5.908915868906159,6.015337072056723,3,3.670407748359811,3.751673372296208,250,2.7968119977118326,6.905545285710016,4,7.134342911307563,6,True.
PA,111,806,327-6593,no,yes,600,7.6767415423022305,3,6.395883044283002,4.884477303316325,3,6.662566747342289,5.400605112914324,100,3.8751663745215046,6.193844418996486,5,8.70003851415147,3,True.
NE,41,786,503-5018,no,yes,400,6.5713747560999884,3,4.67459047557351,6.298999649459247,1,4.768598269399253,4.709659901353364,200,5.7719467060552905,5.108263039428196,7,3.829631150534361,5,True.
AK,193,657,863-2616,yes,yes,400,4.690691657332083,6,3.1738306280097857,9.290879497887142,0,3.348035982826985,3.5542287571814457,250,7.578522200308527,7.061371666955733,6,0.8467233336609583,10,True.
NE,18,786,351-2601,no,no,0,4.173480329730507,4,4.395747614321134,4.865085900079923,2,4.93204580377427,4.1979828389256015,200,4.3829459157164585,5.764535979325351,6,4.731014842074838,6,False.
IL,6,737,703-1094,yes,no,0,2.8656021972438177,3,3.1525483486379966,1.8363359909621584,8,0.6299517799830054,3.8000638744188873,150,2.86124300997247,5.473155567549151,2,4.937136389216759,3,False.
DC,101,686,897-1629,yes,yes,200,5.178219483443299,3,4.55653786551421,3.9846651914563465,6,4.234217687493034,6.276352113537113,350,6.752159081939604,5.278436913625833,5,1.0292001345048192,8,False.
SC,181,836,902-3331,yes,yes,700,0.0785621178947915,4,1.1634856361011647,0.68881313504159,1,5.009106781368677,3.842902836134453,250,3.033309131971004,5.784108773653838,7,2.2130266673545056,6,False.
NJ,104,787,835-3816,yes,yes,600,6.740787216836114,4,2.0744691829492607,4.906354551544961,4,8.341728018276182,3.8876976426425247,100,5.881138701931672,5.736394334899623,4,6.5920595783711775,6,True.
KY,70,758,876-6821,yes,yes,500,1.1394737200174423,6,4.254183729130339,5.2985881610371575,6,3.5734199891085567,3.94524569380182,300,2.3985157073951178,5.56697112460663,6,5.409979034109339,4,False.
WI,135,877,295-6630,no,yes,400,0.46680960303906,3,5.0116604865642405,7.279694786454025,5,1.545419723289211,2.361909240756564,350,4.201153277712986,6.30656723407415,4,5.388107709159476,5,False.
WY,175,878,183-8980,yes,yes,300,0.1715454524646613,6,2.954083211463844,5.254462244263026,4,2.914966470258876,2.6770246370057875,300,3.282922039373606,4.96062100495595,7,2.1276820907031526,6,False.
HI,32,727,727-4263,no,yes,800,4.458983145462959,3,3.300888151956775,2.8335009880305715,0,6.235059553496129,4.133354457780941,250,4.830213470127153,4.452567372645543,7,3.270850494310648,7,False.
ND,113,786,864-9613,yes,no,0,4.920547744271835,4,6.83542200524908,3.9212505197429217,9,4.410003203213886,5.5791405676060055,350,4.604976786295051,2.933607278580221,6,3.1001348850655788,4,False.
CO,179,677,826-7698,no,no,0,2.467818403351945,4,1.8087523078184864,2.090771907288865,7,2.623020613334825,5.187742752754215,200,0.9104585820954688,5.702362640204855,3,7.7688500386711645,1,False.
MA,152,776,373-5487,yes,yes,200,8.152586444003061,2,1.3331837282550074,1.959646122356117,1,0.8018835595776963,1.5232651801119357,200,1.5361503409536006,5.896822332709065,4,3.791363479635152,5,False.
GA,119,716,137-7515,no,no,0,4.785056250631676,1,7.2418952623073585,4.43423861820334,5,3.845802192762135,3.872155050466376,250,5.052420988280138,6.3859569126957485,5,3.408570181009884,6,True.
WI,67,877,254-8423,yes,no,0,4.886512035117686,3,0.6977740396400645,3.710638866324172,3,0.5463767286618095,3.547603789433968,200,1.536235602272137,3.63159876014988,3,6.47142673726142,4,False.
WY,52,878,904-3927,yes,yes,300,9.240522989837132,3,9.869332878277696,5.858257415926362,9,5.351313254902832,6.193631095897501,200,3.819839023881505,3.721407601613521,7,6.959411045176462,1,True.
GA,126,716,712-9380,no,yes,200,5.234813213948607,4,7.026320270232967,2.4771290412065854,7,4.228964419590198,4.764727756013491,150,6.12530997638213,6.303477757402511,4,0.5247559311376024,8,True.
MD,130,776,740-5990,yes,no,0,9.884659204144285,5,5.271633365847201,3.869846880572736,2,8.202898743410142,6.840639712811489,0,4.955383390852369,7.08512334068454,6,7.616179621940223,2,True.
PA,152,806,206-4891,yes,yes,300,10.898805831443491,0,7.915076656853135,5.188134276886629,3,7.289219901576131,6.012475402867189,100,5.037499424788992,5.312092596654379,7,7.404512606408377,2,True.
UT,157,858,268-9926,yes,no,0,7.957570893502074,5,5.660759990619905,4.041885578190243,6,4.699889025140216,7.650420138549979,50,5.200227932725757,3.970165481240548,7,4.038712051255184,3,True.
DC,107,686,631-8269,yes,no,0,6.917248597894867,2,6.325278412362623,6.324666123912161,0,6.20502052956176,0.0874804064883356,250,6.961714879347599,4.690788808752873,6,2.709077317858877,7,True.
MT,93,778,219-2637,no,yes,500,6.686599993097245,6,2.9134001587324634,3.167806882332563,1,5.74165590203268,5.079306826284423,0,6.502977357489197,4.2093376409420165,8,1.907806435185166,5,True.
SD,112,836,962-8757,no,yes,100,5.696946251273265,5,4.847369815078545,1.845976831078694,4,5.012192083517984,4.531485632635768,100,8.626121756849717,4.765412795510689,2,1.5209549427040834,9,True.
AR,74,658,105-2069,no,yes,200,7.179709799409093,5,6.857345747002096,5.196596704701905,5,3.9688086557381386,3.363728493258111,150,7.686834240662775,3.75179615679736,7,0.7849167151392829,8,True.
AK,51,657,573-2481,yes,yes,0,8.03785547407502,4,6.555691302508134,5.523507323549699,5,4.642962163504993,4.428349922522934,200,8.806191965635316,4.319411027267177,5,1.0675171120966898,8,True.
KY,101,758,950-3360,no,no,0,7.596935855655746,2,4.958924766082139,5.605580620997657,2,7.382798503250166,4.682724398178396,300,5.093981200828869,5.233612753611004,6,6.325698735312329,8,False.
OR,153,798,368-6799,yes,yes,1200,0.1813405610221403,1,3.155738545436276,4.9623125556593495,3,3.7063546563694447,0.3498907176913235,350,1.8712170423217576,3.642381631245464,10,5.240976107090906,7,False.
OR,29,798,244-9603,yes,no,0,5.534511077589948,3,7.300417540888617,7.020839703807357,4,3.9818621176142672,2.369923070367621,300,5.548167364351588,5.521509150585189,6,3.903196110702874,6,False.
OK,76,797,802-3062,no,no,0,3.846314063205538,4,4.294656612254693,5.77525105464855,7,0.4020511100362407,0.9006715347833971,400,1.1675683577055804,5.702636049640386,8,4.471560912502033,3,False.
WV,49,878,834-3343,no,yes,200,4.709589827724837,4,1.9926792924193115,2.071798695257389,5,0.7900136067306267,1.679037238374434,150,1.4992443571372314,5.5164723370389295,4,4.599662887498756,4,False.
VA,103,866,944-7443,no,no,0,2.213516864795632,3,5.122080389289184,6.597434069948067,5,2.89202615891038,3.997982582193422,350,3.1361347150805257,4.14203188118033,6,5.470490708904522,4,False.
MS,39,778,128-8304,no,no,0,9.996625920490285,2,8.678977058119598,6.615272522242986,0,8.793734118510978,1.8415718296625787,200,5.275927832801611,5.293026713291358,5,7.33393292085689,5,True.
NY,103,788,607-7759,yes,yes,400,7.971281819334319,6,4.5992835083709895,5.975430050942268,2,5.34844866409818,4.176088644892026,150,8.146881967810366,4.580896399834457,7,0.7849432361225332,7,True.
OR,192,798,174-3586,yes,yes,500,2.732448108744758,6,5.00017337164226,7.438365887428816,7,0.8553424375599334,0.6850870501098258,350,1.137850711069086,6.393337937174604,4,8.930691058205952,2,False.
CO,84,677,328-2999,no,yes,500,3.958706548155816,3,3.853299703903297,1.7866869443076523,3,5.902892251856164,5.057073608609728,250,5.394402365600157,5.426001753101845,4,2.484740019560931,7,False.
UT,1,858,267-6330,yes,yes,500,7.319035595388063,3,8.339421441877672,7.044594319949378,4,4.649884549250196,3.0961509367905022,250,5.578779474701966,5.5725830983541,6,4.571800209935397,6,False.
GA,112,716,880-5333,yes,no,0,8.739424292337953,2,7.22242681757195,6.291177936750529,3,5.536007742421118,5.493520058107151,200,6.257952305470587,4.384661497383285,5,5.091928111157581,5,False.
MA,179,776,562-4426,no,yes,400,1.4094316488158944,4,3.848624437703632,2.148317265863088,4,3.4103569676391468,2.049151416719208,350,4.864806056804008,5.792277363955616,9,1.6645028778838205,7,False.
OK,106,797,744-9676,yes,no,0,1.968927836395041,5,1.4725162835334125,4.261306988121954,1,5.009665558648919,2.421793612789178,200,5.747786588586144,5.100687054277968,5,1.3392968010593709,10,False.
MO,54,777,158-4806,no,yes,600,7.431214688257048,6,5.031189183200247,8.664354003635532,3,4.929427803663039,6.507717320597578,200,5.141878574632139,4.720422865441271,6,6.499314520159111,5,True.
HI,5,727,455-8868,no,yes,200,3.926171945291775,5,5.450158361109413,3.543225311998638,7,4.3489876692344005,5.077653500955876,200,4.414323277139555,5.178014912460241,5,3.2027957241669327,5,False.
WA,72,876,338-1640,no,yes,400,9.585748434407764,5,4.916121196216725,7.568504612910998,1,7.928862367987901,6.727771927436621,150,5.505831123117973,5.905221030362718,4,8.040206085471533,4,True.
WA,52,876,356-4139,yes,yes,500,2.7639786173951517,4,5.575534220008504,6.391432695414294,5,3.218760546142725,3.829524375699015,350,3.288055897100795,4.066766571353851,6,4.990677816508,5,False.
AK,139,657,320-6650,yes,yes,300,8.096911858500613,6,5.2885784184676,4.532012547927013,4,4.674170346277047,5.270741006149208,50,7.562944539313565,4.018522040791224,7,0.3572296278560491,7,True.
ME,143,776,454-3944,yes,no,0,10.96167830740269,3,7.393684747647917,7.300368888435164,0,8.817668783653534,3.3335961823612283,150,6.320656565588159,4.731639715222145,5,7.098124329129713,5,True.
CA,129,676,975-8292,yes,no,0,3.94974322336003,5,6.129448709363865,2.879142936315884,6,3.575746931443782,3.753175277773712,150,5.737078825381931,5.157635418403078,5,1.5032531650368144,7,True.
RI,53,827,601-4388,no,no,0,6.225247749825103,4,4.631186868113091,5.314723837852185,3,5.747772588775188,6.146863086041124,150,4.522024810820689,5.231194499986894,5,6.418534352011926,4,True.
NH,47,787,370-9205,no,yes,400,5.666396372342274,2,4.28159549545195,3.8900909331415567,1,5.152282935516077,3.89891450305523,200,6.336623910514096,5.660475760466097,7,1.4931647459179986,6,False.
TN,141,847,719-2991,yes,no,0,6.753614296086778,2,4.497727288147395,7.329836159299825,2,6.547101675056885,1.6819375289033205,250,7.058586570326087,4.5254318204315656,5,3.989731684359702,8,True.
NJ,122,787,133-8799,no,yes,500,0.9428227631701712,3,3.975723922446568,6.2327188161013405,4,2.1460965572744595,2.846902879707254,400,3.871333628269399,4.062977199888296,7,3.459518924991184,5,False.
SC,167,836,969-1871,yes,no,0,6.008028860949642,4,3.5439174392791006,6.130658128077674,0,5.9805030576143015,3.876548156176834,150,6.068340898185797,4.158779616690254,5,5.04973151699284,6,True.
MS,161,778,974-8255,no,no,0,10.979448480029212,0,7.971990011564142,7.160548031523555,1,7.463517773316365,3.2642159591121325,200,6.947849449666951,5.540715456026621,6,4.238154136351397,5,True.
CA,196,676,806-2192,no,yes,600,6.058813035028924,5,2.925931695884577,8.108889496554763,0,5.372187262538451,4.464698801748055,250,5.791060576859692,4.643564950024692,7,5.5228650639502,5,True.
WY,38,878,438-8769,no,no,0,5.776310086182892,1,5.853809278682002,5.079069783753283,0,4.463354304898355,3.6572619297590494,100,5.244890900014624,5.010975487682006,6,4.20483385162751,7,False.
ME,90,776,726-5040,no,no,0,2.843086411749556,4,4.835006406383152,5.405827107120088,11,0.1765043843292701,5.542562992776207,300,0.0643209649300144,5.007983141144913,2,9.87352253258272,0,False.
MA,20,776,542-7225,no,yes,400,1.9781106819796488,4,5.052229282259325,6.358468126221696,6,2.8235972273411063,4.639993801653496,250,3.4142980228074,2.705606228713135,2,8.95618756003483,2,False.
